time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,1.0984478806069502,5.054625069611429,15.721081155997888,0.3972745569660079,6.087706932215259,0.0,1.794269876939301,5.770820836144843,3.6150129273578537,0.12110619755649403,-0.17901464762853286,0.0,477.8607610784352,479.8416295814538,481.0602059007646,480.07565491906786
2.700000000000002,1.2096890304914163,5.4072988355012725,15.937166869554847,0.4095399258161878,6.076983326805429,0.0,1.914576138722068,5.985426992086748,3.5867508368744803,0.14442720442008278,-0.1783408300623855,0.0,444.77163612487743,444.79600121662384,443.16356988669475,445.0919528020104
2.760000000000002,1.3287288735658298,5.773832401288857,16.15338160318311,0.42012272194129974,6.080444221355798,0.0,2.0528690530420257,6.232743620716604,3.619254075964911,0.1280111123248798,-0.1383011507310438,0.0,465.5463120276682,468.644765886929,468.77274401863923,467.51200968930954
2.820000000000002,1.4571660645432214,6.15770023349719,16.376730057028016,0.4295837744492168,6.0832934637737655,0.0,2.2275859188188774,6.562870151281312,3.8235161210148525,0.14147613726032762,-0.10290800173352062,0.0,523.1375972660446,525.5847216818609,523.990781630409,524.939366560575
2.880000000000002,1.5946329848416592,6.558728710106444,16.606132580080715,0.43889586791694146,6.087092635064096,0.0,2.354089716736033,6.804939728856685,3.822270397125282,0.15028843680056797,-0.06949241045094792,0.0,462.7710670625287,465.38775547298883,462.4885773047595,463.20085774012387
2.940000000000002,1.73894967551584,6.97302838767671,16.832510270416336,0.450136101331843,6.097009860264851,0.0,2.455590444616794,7.005531899518341,3.7232965728118805,0.16546401526640728,-0.02956059767025085,0.0,429.59899434567745,432.9701925201419,430.31737850240756,431.62406408528653
3.000000000000002,1.8905504546326575,7.4025742460238915,17.05929126252076,0.4602901504198247,6.095559016603829,0.0,2.5975454965208664,7.312649112669146,3.834096986073576,0.15891620043921695,-0.037099152720687686,0.0,504.0449246181574,503.49946555134187,503.46084898161837,503.0087762826369
3.0600000000000023,2.0492264074226116,7.847294339218663,17.285806675994436,0.470601380168727,6.099291282019994,0.0,2.69127828740193,7.511698388135284,3.7160496779220944,0.14798925748588018,-0.011533147394041446,0.0,428.4372480295699,430.6057659930285,429.9309493660293,429.02762162110275
3.1200000000000023,2.21403694998294,8.305449494708508,17.507937939521145,0.4827526582446593,6.099152623837599,0.0,2.8021865438873195,7.76042273759695,3.687089109485523,0.12693706746432729,-0.004496653440390852,0.0,461.81380291633894,462.368760165519,464.02966186484406,462.39132213366304
3.1800000000000024,2.3852883990496387,8.77818280731521,17.727340939884776,0.49390416960026773,6.1023005446085605,0.0,2.9057311258498837,7.997597752604538,3.6254370195338774,0.10510437108494047,0.014590493942068381,0.0,453.69910424611345,455.22940478824273,454.1948969644381,452.4526610263231
